,pdb_id,lig_id,Total_Score,Crash,Polar
402,10_4wiv_3p5o,1_0002,6.4916,-2.3831,1.6454
403,10_4wiv_3p5o,1_0003,6.3604,-1.4199,1.036
404,10_4wiv_3p5o,1_0004,6.2286,-2.2357,0.5773
405,10_4wiv_3p5o,1_0005,6.0811,-2.6497,1.599
406,10_4wiv_3p5o,1_0006,5.9577,-2.5387,2.0973
407,10_4wiv_3p5o,1_0007,5.6406,-2.196,0.7407
408,10_4wiv_3p5o,1_0008,5.6136,-2.1332,0.7855
409,10_4wiv_3p5o,1_0009,5.4257,-2.4304,1.5903
410,10_4wiv_3p5o,1_0010,5.3468,-0.855,0.228
411,10_4wiv_3p5o,1_0011,5.3135,-2.914,1.4488
412,10_4wiv_3p5o,1_0012,5.2768,-2.6262,1.6796
413,10_4wiv_3p5o,1_0013,5.2685,-2.5407,1.4992
414,10_4wiv_3p5o,1_0014,5.1982,-2.57,1.5901
415,10_4wiv_3p5o,1_0015,5.1193,-2.7158,1.6159
416,10_4wiv_3p5o,1_0016,5.0858,-2.431,1.0175
417,10_4wiv_3p5o,1_0017,5.0584,-2.4404,0.3234
418,10_4wiv_3p5o,1_0018,5.016,-1.2582,0.0042
419,10_4wiv_3p5o,1_0019,5.0019,-0.7259,0.5729
420,10_4wiv_3u5j,1_0000,4.8631,-0.5586,0.7419
421,10_4wiv_3u5j,1_0001,4.7984,-0.6366,0.7069
422,10_4wiv_3u5j,1_0002,4.4951,-0.7577,0.0122
423,10_4wiv_3u5j,1_0003,4.4701,-0.8009,0.0109
424,10_4wiv_3u5j,1_0004,3.6714,-0.9414,0.9335
425,10_4wiv_3u5j,1_0005,3.547,-0.9114,0.0752
426,10_4wiv_3u5j,1_0006,3.5463,-0.6532,0.0135
427,10_4wiv_3u5j,1_0007,3.5295,-0.8175,0.0059
428,10_4wiv_3u5j,1_0008,3.5204,-0.5833,0.023
429,10_4wiv_3u5j,1_0009,3.3681,-0.9749,0.003
430,10_4wiv_3u5j,1_0010,3.3321,-1.0077,0.0067
431,10_4wiv_3u5j,1_0011,3.0728,-0.5839,0.0
432,10_4wiv_3u5j,1_0012,2.8251,-0.942,0.0014
433,10_4wiv_3u5j,1_0013,2.8217,-1.0914,0.004
434,10_4wiv_3u5j,1_0014,2.7377,-0.8298,0.0
435,10_4wiv_3u5j,1_0015,2.6548,-1.1743,0.0
436,10_4wiv_3u5j,1_0016,2.6532,-0.8772,0.0007
437,10_4wiv_3u5j,1_0017,2.6481,-1.6557,0.0948
438,10_4wiv_3u5j,1_0018,2.6129,-0.2762,0.0003
439,10_4wiv_3u5j,1_0019,2.5606,-0.4329,0.0003
440,10_4wiv_4lzs,1_0000,5.5107,-0.9125,1.465
441,10_4wiv_4lzs,1_0001,5.3695,-1.203,3.2048
442,10_4wiv_4lzs,1_0002,4.9361,-0.8451,1.0403
443,10_4wiv_4lzs,1_0003,4.8822,-1.5159,2.0311
444,10_4wiv_4lzs,1_0004,4.8571,-0.3891,1.183
445,10_4wiv_4lzs,1_0005,4.7598,-1.4507,1.8239
446,10_4wiv_4lzs,1_0006,4.695,-0.4652,0.9398
447,10_4wiv_4lzs,1_0007,4.6684,-1.0207,0.8489
448,10_4wiv_4lzs,1_0008,4.4017,-1.6811,0.0008
449,10_4wiv_4lzs,1_0009,4.3774,-1.4364,0.0111
450,10_4wiv_4lzs,1_0010,4.3741,-0.7477,2.563
451,10_4wiv_4lzs,1_0011,4.3677,-0.6758,2.0612
452,10_4wiv_4lzs,1_0012,4.346,-0.6704,0.8946
453,10_4wiv_4lzs,1_0013,4.2626,-1.2333,0.0
454,10_4wiv_4lzs,1_0014,4.2603,-0.5782,0.8532
455,10_4wiv_4lzs,1_0015,4.2492,-0.9295,0.6827
456,10_4wiv_4lzs,1_0016,4.1886,-1.6258,0.7924
457,10_4wiv_4lzs,1_0017,4.1568,-2.3901,2.9029
458,10_4wiv_4lzs,1_0018,4.1431,-1.9596,1.1398
459,10_4wiv_4lzs,1_0019,4.1156,-0.993,2.4767
460,10_4wiv_4ogj,1_0000,8.5059,-1.8826,4.0419
461,10_4wiv_4ogj,1_0001,8.1629,-2.1967,4.114
462,10_4wiv_4ogj,1_0002,8.0936,-2.1024,4.1486
463,10_4wiv_4ogj,1_0003,7.4217,-3.1288,0.6972
464,10_4wiv_4ogj,1_0004,7.145,-3.1051,0.6044
465,10_4wiv_4ogj,1_0005,7.1323,-1.5685,2.346
466,10_4wiv_4ogj,1_0006,6.9857,-1.337,2.7746
467,10_4wiv_4ogj,1_0007,6.8433,-1.8768,2.698
468,10_4wiv_4ogj,1_0008,6.6826,-1.3926,2.5256
469,10_4wiv_4ogj,1_0009,6.6675,-1.5242,2.3508
470,10_4wiv_4ogj,1_0010,6.6496,-2.7274,0.1744
471,10_4wiv_4ogj,1_0011,6.5395,-3.5509,0.9568
472,10_4wiv_4ogj,1_0012,6.538,-2.7951,0.8239
473,10_4wiv_4ogj,1_0013,6.5267,-4.3849,1.3394
474,10_4wiv_4ogj,1_0014,6.4663,-1.6755,2.4012
475,10_4wiv_4ogj,1_0015,6.4471,-2.0148,2.7784
476,10_4wiv_4ogj,1_0016,6.4291,-1.5166,2.7602
477,10_4wiv_4ogj,1_0017,6.4194,-1.256,2.3923
478,10_4wiv_4ogj,1_0018,6.4106,-2.6091,0.0545
479,10_4wiv_4ogj,1_0019,6.3734,-1.9363,2.6827
480,10_4wiv_4wiv,1_0000,4.8996,-0.5839,0.0091
481,10_4wiv_4wiv,1_0001,4.686,-0.3996,0.6707
482,10_4wiv_4wiv,1_0002,4.6454,-0.7933,0.0167
483,10_4wiv_4wiv,1_0003,4.637,-0.6247,0.0206
484,10_4wiv_4wiv,1_0004,4.5838,-0.8529,0.0106
485,10_4wiv_4wiv,1_0005,4.5773,-0.6186,0.0128
486,10_4wiv_4wiv,1_0006,4.4649,-2.2296,0.0001
487,10_4wiv_4wiv,1_0007,4.3419,-0.8868,0.0104
488,10_4wiv_4wiv,1_0008,3.983,-0.4263,0.0042
489,10_4wiv_4wiv,1_0009,3.8202,-2.5913,0.4761
490,10_4wiv_4wiv,1_0010,3.7785,-0.6751,0.0052
491,10_4wiv_4wiv,1_0011,3.6581,-0.6803,0.0329
492,10_4wiv_4wiv,1_0012,3.5662,-2.7148,0.0014
493,10_4wiv_4wiv,1_0013,3.5544,-0.9108,0.0045
494,10_4wiv_4wiv,1_0014,3.512,-2.952,0.0277
495,10_4wiv_4wiv,1_0015,3.2957,-3.1365,0.013
496,10_4wiv_4wiv,1_0016,3.2953,-0.757,0.0396
497,10_4wiv_4wiv,1_0017,3.2466,-3.2468,0.0197
498,10_4wiv_4wiv,1_0018,3.2245,-1.147,0.0047
499,10_4wiv_4wiv,1_0019,3.0774,-2.4687,0.1876
500,11_1ps3_1ps3,1_0000,8.1305,-1.3298,6.8756
501,11_1ps3_1ps3,1_0001,7.9046,-0.8048,7.1047
502,11_1ps3_1ps3,1_0002,7.5399,-0.9817,6.3711
503,11_1ps3_1ps3,1_0003,7.4646,-1.2365,5.572
504,11_1ps3_1ps3,1_0004,7.2332,-0.5645,6.3928
505,11_1ps3_1ps3,1_0005,6.8781,-0.5682,6.0124
506,11_1ps3_1ps3,1_0006,6.8372,-0.5203,5.1938
507,11_1ps3_1ps3,1_0007,6.8091,-0.9338,5.4635
508,11_1ps3_1ps3,1_0008,6.6208,-1.4461,5.7582
509,11_1ps3_1ps3,1_0009,6.4517,-0.7645,5.3329
510,11_1ps3_1ps3,1_0010,6.2619,-0.7554,4.9025
511,11_1ps3_1ps3,1_0011,6.1981,-1.3993,5.4236
512,11_1ps3_1ps3,1_0012,5.9898,-1.1502,4.8746
513,11_1ps3_1ps3,1_0013,5.0842,-0.808,4.1787
514,11_1ps3_1ps3,1_0014,4.6591,-1.6582,4.6914
515,11_1ps3_1ps3,1_0015,4.6199,-1.5854,4.3319
516,11_1ps3_1ps3,1_0016,4.3438,-2.0824,5.5529
517,11_1ps3_1ps3,1_0017,3.4088,-1.431,3.3942
518,11_1ps3_1ps3,1_0018,3.2404,-1.7795,3.9618
519,11_1ps3_1ps3,1_0019,3.0913,-1.6279,3.2701
520,11_1ps3_3d4z,1_0000,8.927,-0.7791,7.691
521,11_1ps3_3d4z,1_0001,8.4349,-1.0641,7.53
522,11_1ps3_3d4z,1_0002,7.9426,-0.9903,6.598
523,11_1ps3_3d4z,1_0003,7.4877,-0.8064,5.7305
524,11_1ps3_3d4z,1_0004,7.4638,-0.9794,6.5388
525,11_1ps3_3d4z,1_0005,7.3347,-1.0144,5.8018
526,11_1ps3_3d4z,1_0006,7.327,-1.0866,6.4231
527,11_1ps3_3d4z,1_0007,6.985,-2.116,6.7958
528,11_1ps3_3d4z,1_0008,6.8169,-0.9527,6.0949
529,11_1ps3_3d4z,1_0009,6.4297,-2.0995,5.8076
530,11_1ps3_3d4z,1_0010,5.9714,-2.5673,6.9655
531,11_1ps3_3d4z,1_0011,5.742,-2.07,5.654
532,11_1ps3_3d4z,1_0012,5.3905,-1.4229,4.4046
533,11_1ps3_3d4z,1_0013,5.3876,-2.1372,6.1303
534,11_1ps3_3d4z,1_0014,5.2973,-1.9966,4.9509
535,11_1ps3_3d4z,1_0015,5.1321,-1.3375,4.9009
536,11_1ps3_3d4z,1_0016,4.9182,-1.5879,4.6478
537,11_1ps3_3d4z,1_0017,4.8163,-1.1278,4.8419
538,11_1ps3_3d4z,1_0018,4.7688,-2.6225,5.6898
539,11_1ps3_3d4z,1_0019,4.6345,-1.8726,3.5013
540,11_1ps3_3dx1,1_0000,5.963,-0.3993,4.8661
541,11_1ps3_3dx1,1_0001,5.4767,-1.8011,5.9472
542,11_1ps3_3dx1,1_0002,5.2886,-0.6353,4.1933
543,11_1ps3_3dx1,1_0003,5.0989,-1.1449,4.4721
544,11_1ps3_3dx1,1_0004,5.0983,-1.1457,5.5089
545,11_1ps3_3dx1,1_0005,4.937,-1.3315,5.4197
546,11_1ps3_3dx1,1_0006,4.919,-1.3301,4.6527
547,11_1ps3_3dx1,1_0007,4.8211,-0.6107,4.5798
548,11_1ps3_3dx1,1_0008,4.7539,-0.9088,3.7618
549,11_1ps3_3dx1,1_0009,4.633,-0.5523,4.0319
550,11_1ps3_3dx1,1_0010,4.6297,-1.6795,4.8163
551,11_1ps3_3dx1,1_0011,4.5373,-1.4024,4.6577
552,11_1ps3_3dx1,1_0012,4.4904,-0.5504,4.283
553,11_1ps3_3dx1,1_0013,4.3289,-1.3268,4.4917
554,11_1ps3_3dx1,1_0014,4.1863,-1.7784,4.971
555,11_1ps3_3dx1,1_0015,4.0557,-1.6745,4.7281
556,11_1ps3_3dx1,1_0016,4.0365,-0.6493,3.8698
557,11_1ps3_3dx1,1_0017,4.0296,-1.0604,5.0896
558,11_1ps3_3dx1,1_0018,3.9577,-1.1595,4.2663
559,11_1ps3_3dx1,1_0019,3.9152,-1.209,3.1728
560,11_1ps3_3dx2,1_0000,6.9771,-1.5495,5.6332
561,11_1ps3_3dx2,1_0001,5.9476,-1.3233,5.5881
562,11_1ps3_3dx2,1_0002,5.687,-0.9293,5.1369
563,11_1ps3_3dx2,1_0003,5.5013,-1.5938,4.8672
564,11_1ps3_3dx2,1_0004,5.4592,-2.6039,5.3395
565,11_1ps3_3dx2,1_0005,5.4558,-0.9887,5.2434
566,11_1ps3_3dx2,1_0006,5.385,-1.157,5.7142
567,11_1ps3_3dx2,1_0007,5.349,-1.0073,3.6861
568,11_1ps3_3dx2,1_0008,5.0995,-1.2879,3.7171
569,11_1ps3_3dx2,1_0009,5.0402,-2.8046,5.7792
570,11_1ps3_3dx2,1_0010,5.018,-1.135,3.6703
571,11_1ps3_3dx2,1_0011,4.9525,-1.6864,3.936
572,11_1ps3_3dx2,1_0012,4.8499,-1.5482,3.9401
573,11_1ps3_3dx2,1_0013,4.728,-1.8642,3.5841
574,11_1ps3_3dx2,1_0014,4.5953,-0.8242,4.3558
575,11_1ps3_3dx2,1_0015,4.5889,-1.7647,3.8162
576,11_1ps3_3dx2,1_0016,4.5665,-1.6492,4.3167
577,11_1ps3_3dx2,1_0017,4.5424,-0.8816,3.1467
578,11_1ps3_3dx2,1_0018,4.4782,-3.5099,5.7867
579,11_1ps3_3dx2,1_0019,4.3396,-1.8659,3.1173
580,11_1ps3_3ejr,1_0000,7.9061,-2.6544,3.8564
581,11_1ps3_3ejr,1_0001,7.4956,-2.5679,3.5332
582,11_1ps3_3ejr,1_0002,7.1988,-2.9003,4.1184
583,11_1ps3_3ejr,1_0003,7.1411,-2.9092,4.2509
584,11_1ps3_3ejr,1_0004,7.0119,-3.0403,4.2914
585,11_1ps3_3ejr,1_0005,6.9861,-2.2044,3.1704
586,11_1ps3_3ejr,1_0006,6.8949,-2.0192,3.2342
587,11_1ps3_3ejr,1_0007,6.8223,-2.6849,3.4333
588,11_1ps3_3ejr,1_0008,6.7927,-2.8624,3.8885
589,11_1ps3_3ejr,1_0009,6.5404,-2.7935,3.5923
590,11_1ps3_3ejr,1_0010,6.3818,-2.6397,3.7109
591,11_1ps3_3ejr,1_0011,6.3347,-1.9999,2.9695
592,11_1ps3_3ejr,1_0012,6.1109,-2.7432,3.9817
593,11_1ps3_3ejr,1_0013,6.0015,-1.0719,3.9103
594,11_1ps3_3ejr,1_0014,5.9519,-1.1502,3.6152
595,11_1ps3_3ejr,1_0015,5.7822,-3.0393,3.2108
596,11_1ps3_3ejr,1_0016,5.7802,-2.7356,3.6361
597,11_1ps3_3ejr,1_0017,5.75,-1.81,4.0085
598,11_1ps3_3ejr,1_0018,5.7055,-2.9365,4.1547
599,11_1ps3_3ejr,1_0019,5.6522,-2.8217,4.5687
600,11_3d4z_1ps3,1_0000,7.6413,-0.9973,7.1251
601,11_3d4z_1ps3,1_0001,7.204,-0.705,6.2361
602,11_3d4z_1ps3,1_0002,7.0517,-0.9913,5.4124
603,11_3d4z_1ps3,1_0003,7.0411,-0.8725,6.2969
604,11_3d4z_1ps3,1_0004,6.9692,-1.2586,6.4429
605,11_3d4z_1ps3,1_0005,6.9446,-1.2593,5.3726
606,11_3d4z_1ps3,1_0006,6.9092,-1.0263,6.5571
607,11_3d4z_1ps3,1_0007,6.8611,-1.7375,6.2344
608,11_3d4z_1ps3,1_0008,6.2544,-0.9353,4.9611
609,11_3d4z_1ps3,1_0009,6.0811,-0.8357,4.9757
610,11_3d4z_1ps3,1_0010,5.6501,-1.0467,4.872
611,11_3d4z_1ps3,1_0011,5.5419,-1.2667,5.2342
612,11_3d4z_1ps3,1_0012,5.1125,-1.8516,4.7119
613,11_3d4z_1ps3,1_0013,4.6999,-1.7002,4.104
614,11_3d4z_1ps3,1_0014,4.4361,-1.6138,5.0759
615,11_3d4z_1ps3,1_0015,4.1993,-1.6984,4.6026
616,11_3d4z_1ps3,1_0016,4.195,-1.0405,4.1724
617,11_3d4z_1ps3,1_0017,4.0269,-1.9481,5.2154
618,11_3d4z_1ps3,1_0018,3.8472,-1.3678,3.939
619,11_3d4z_1ps3,1_0019,3.8279,-1.5608,4.0602
620,11_3d4z_3d4z,1_0000,9.1682,-1.022,8.2045
621,11_3d4z_3d4z,1_0001,8.4506,-1.2868,7.7597
622,11_3d4z_3d4z,1_0002,8.2106,-0.9168,6.6694
623,11_3d4z_3d4z,1_0003,7.7343,-0.7905,6.7656
624,11_3d4z_3d4z,1_0004,7.6803,-1.0198,6.3531
625,11_3d4z_3d4z,1_0005,7.3979,-0.6252,6.709
626,11_3d4z_3d4z,1_0006,7.3103,-1.7401,6.6055
627,11_3d4z_3d4z,1_0007,7.1393,-1.2196,6.2205
628,11_3d4z_3d4z,1_0008,6.9494,-1.1437,5.4924
629,11_3d4z_3d4z,1_0009,6.6655,-1.4142,5.9685
630,11_3d4z_3d4z,1_0010,6.5855,-1.7622,5.9067
631,11_3d4z_3d4z,1_0011,6.2573,-1.1534,5.1901
632,11_3d4z_3d4z,1_0012,5.8911,-2.0222,5.9947
633,11_3d4z_3d4z,1_0013,5.7376,-1.7125,4.9772
634,11_3d4z_3d4z,1_0014,5.4039,-2.2443,5.4827
635,11_3d4z_3d4z,1_0015,5.3889,-2.2192,6.1017
636,11_3d4z_3d4z,1_0016,5.386,-1.155,5.0518
637,11_3d4z_3d4z,1_0017,5.1202,-0.9104,3.3193
638,11_3d4z_3d4z,1_0018,5.0781,-2.2582,5.0378
639,11_3d4z_3d4z,1_0019,4.7379,-2.5522,5.8677
640,11_3d4z_3dx1,1_0000,6.6366,-1.8469,7.3293
641,11_3d4z_3dx1,1_0001,6.4894,-0.3696,4.9277
642,11_3d4z_3dx1,1_0002,6.3471,-0.9845,6.0653
643,11_3d4z_3dx1,1_0003,5.9856,-1.4799,5.5053
644,11_3d4z_3dx1,1_0004,5.9414,-0.7513,4.436
645,11_3d4z_3dx1,1_0005,5.7178,-0.5493,4.9759
646,11_3d4z_3dx1,1_0006,5.233,-1.1678,4.9528
647,11_3d4z_3dx1,1_0007,5.2293,-1.2949,4.2138
648,11_3d4z_3dx1,1_0008,4.8017,-1.2614,4.0026
649,11_3d4z_3dx1,1_0009,4.7459,-1.1473,3.6075
650,11_3d4z_3dx1,1_0010,4.5936,-0.8681,4.5742
651,11_3d4z_3dx1,1_0011,4.5807,-2.1471,4.8162
652,11_3d4z_3dx1,1_0012,4.5111,-0.7496,3.7952
653,11_3d4z_3dx1,1_0013,4.4471,-0.8885,4.0768
654,11_3d4z_3dx1,1_0014,4.4416,-0.6155,4.21
655,11_3d4z_3dx1,1_0015,4.3192,-1.2792,4.7684
656,11_3d4z_3dx1,1_0016,4.3028,-2.7098,5.3939
657,11_3d4z_3dx1,1_0017,4.2119,-0.9247,4.117
658,11_3d4z_3dx1,1_0018,4.1322,-0.9986,2.9525
659,11_3d4z_3dx1,1_0019,4.1303,-0.5378,4.0517
660,11_3d4z_3dx2,1_0000,6.894,-0.6917,5.1357
661,11_3d4z_3dx2,1_0001,6.8162,-1.2143,6.0603
662,11_3d4z_3dx2,1_0002,6.2728,-3.2472,7.165
663,11_3d4z_3dx2,1_0003,6.1948,-1.1396,5.5918
664,11_3d4z_3dx2,1_0004,6.0192,-1.2079,4.7528
665,11_3d4z_3dx2,1_0005,5.9443,-0.7293,5.0902
666,11_3d4z_3dx2,1_0006,5.7263,-2.4007,5.2491
667,11_3d4z_3dx2,1_0007,5.7118,-1.4947,3.8698
668,11_3d4z_3dx2,1_0008,5.5567,-1.0602,5.7273
669,11_3d4z_3dx2,1_0009,5.5297,-1.4496,4.8328
670,11_3d4z_3dx2,1_0010,5.1461,-1.4596,4.2514
671,11_3d4z_3dx2,1_0011,5.044,-1.1022,4.4914
672,11_3d4z_3dx2,1_0012,4.785,-1.8209,4.7292
673,11_3d4z_3dx2,1_0013,4.5213,-0.7939,4.1475
674,11_3d4z_3dx2,1_0014,4.3527,-1.5197,4.3043
675,11_3d4z_3dx2,1_0015,4.3232,-1.5451,3.8651
676,11_3d4z_3dx2,1_0016,4.3101,-2.0555,4.0383
677,11_3d4z_3dx2,1_0017,4.2809,-3.4288,4.5321
678,11_3d4z_3dx2,1_0018,4.2348,-0.9886,3.172
679,11_3d4z_3dx2,1_0019,4.2239,-2.853,4.4951
680,11_3d4z_3ejr,1_0000,6.8264,-3.3466,4.0163
681,11_3d4z_3ejr,1_0001,6.8176,-3.2682,4.0958
682,11_3d4z_3ejr,1_0002,6.8101,-3.2869,4.2014
683,11_3d4z_3ejr,1_0003,6.2871,-2.3186,4.3805
684,11_3d4z_3ejr,1_0004,6.2711,-2.3511,3.3442
685,11_3d4z_3ejr,1_0005,6.2678,-1.2304,2.5703
686,11_3d4z_3ejr,1_0006,6.2406,-2.682,3.1789
687,11_3d4z_3ejr,1_0007,6.1279,-2.5498,5.0562
688,11_3d4z_3ejr,1_0008,6.1132,-3.0395,4.9613
689,11_3d4z_3ejr,1_0009,6.1012,-3.8621,3.6992
690,11_3d4z_3ejr,1_0010,6.0797,-2.5241,4.7218
691,11_3d4z_3ejr,1_0011,6.0548,-3.0463,5.1243
692,11_3d4z_3ejr,1_0012,6.0348,-3.1054,5.1089
693,11_3d4z_3ejr,1_0013,5.9871,-2.3311,3.2528
694,11_3d4z_3ejr,1_0014,5.8838,-2.5974,5.2055
695,11_3d4z_3ejr,1_0015,5.8694,-2.9731,4.5589
696,11_3d4z_3ejr,1_0016,5.6382,-2.7171,4.5669
697,11_3d4z_3ejr,1_0017,5.6106,-2.5704,3.7723
698,11_3d4z_3ejr,1_0018,5.5861,-1.638,1.4868
699,11_3d4z_3ejr,1_0019,5.576,-2.7146,4.3071
700,11_3dx1_1ps3,1_0000,6.897,-1.7293,6.5483
701,11_3dx1_1ps3,1_0001,6.1122,-1.8273,5.5966
702,11_3dx1_1ps3,1_0002,6.061,-1.296,6.4465
703,11_3dx1_1ps3,1_0003,6.0527,-1.5823,6.1697
704,11_3dx1_1ps3,1_0004,5.963,-1.2796,5.6279
705,11_3dx1_1ps3,1_0005,5.9299,-1.392,5.4743
706,11_3dx1_1ps3,1_0006,5.9005,-1.2063,4.6294
707,11_3dx1_1ps3,1_0007,5.6396,-1.5147,4.4792
708,11_3dx1_1ps3,1_0008,5.5943,-2.0292,5.1729
709,11_3dx1_1ps3,1_0009,5.347,-1.8377,4.0625
710,11_3dx1_1ps3,1_0010,5.1875,-1.2979,5.4184
711,11_3dx1_1ps3,1_0011,4.7991,-1.4289,4.3764
712,11_3dx1_1ps3,1_0012,4.6928,-2.376,6.1952
713,11_3dx1_1ps3,1_0013,4.3341,-1.9074,4.669
714,11_3dx1_1ps3,1_0014,4.2627,-1.8817,5.0811
715,11_3dx1_1ps3,1_0015,3.8622,-2.3714,5.0152
716,11_3dx1_1ps3,1_0016,3.3099,-1.4283,3.0134
717,11_3dx1_1ps3,1_0017,3.1182,-1.4965,3.1058
718,11_3dx1_1ps3,1_0018,3.0901,-2.3698,4.4173
719,11_3dx1_1ps3,1_0019,2.964,-1.4068,2.6508
720,11_3dx1_3d4z,1_0000,7.8349,-1.077,6.7458
721,11_3dx1_3d4z,1_0001,7.4447,-1.1915,6.7808
722,11_3dx1_3d4z,1_0002,6.7955,-1.5812,6.748
723,11_3dx1_3d4z,1_0003,6.5789,-2.0957,7.4589
724,11_3dx1_3d4z,1_0004,6.1349,-2.2724,6.7399
725,11_3dx1_3d4z,1_0005,6.0765,-1.5046,5.6149
726,11_3dx1_3d4z,1_0006,5.9415,-1.6622,4.8938
727,11_3dx1_3d4z,1_0007,5.7484,-2.0727,5.7244
728,11_3dx1_3d4z,1_0008,5.5834,-2.0232,5.7034
729,11_3dx1_3d4z,1_0009,5.4818,-1.5597,5.1244
730,11_3dx1_3d4z,1_0010,5.1078,-2.3844,5.629
731,11_3dx1_3d4z,1_0011,4.8075,-1.615,4.685
732,11_3dx1_3d4z,1_0012,4.7367,-2.3637,4.8522
733,11_3dx1_3d4z,1_0013,4.6595,-1.9924,4.2827
734,11_3dx1_3d4z,1_0014,4.6572,-1.7665,4.8485
735,11_3dx1_3d4z,1_0015,4.5296,-1.0621,3.2429
736,11_3dx1_3d4z,1_0016,4.522,-2.3367,3.8609
737,11_3dx1_3d4z,1_0017,4.2866,-2.1419,4.5765
738,11_3dx1_3d4z,1_0018,4.2477,-2.146,4.5019
739,11_3dx1_3d4z,1_0019,4.1508,-1.6348,2.5876
740,11_3dx1_3dx1,1_0000,6.8049,-0.6768,6.5091
741,11_3dx1_3dx1,1_0001,6.3411,-0.5785,5.455
742,11_3dx1_3dx1,1_0002,5.5034,-0.5374,4.2487
743,11_3dx1_3dx1,1_0003,5.4757,-1.7848,5.8613
744,11_3dx1_3dx1,1_0004,5.3678,-1.9334,6.5084
745,11_3dx1_3dx1,1_0005,5.3215,-0.8421,4.6888
746,11_3dx1_3dx1,1_0006,4.8415,-2.0936,5.501
747,11_3dx1_3dx1,1_0007,4.7753,-1.4735,4.4321
748,11_3dx1_3dx1,1_0008,4.7561,-0.7785,4.6368
749,11_3dx1_3dx1,1_0009,4.6181,-0.827,4.1558
750,11_3dx1_3dx1,1_0010,4.5525,-0.4149,3.2442
751,11_3dx1_3dx1,1_0011,4.5146,-1.7616,4.6793
752,11_3dx1_3dx1,1_0012,4.5003,-1.3858,4.7996
753,11_3dx1_3dx1,1_0013,4.4954,-1.362,4.2759
754,11_3dx1_3dx1,1_0014,4.4332,-1.036,3.8748
755,11_3dx1_3dx1,1_0015,4.3989,-1.4622,4.7912
756,11_3dx1_3dx1,1_0016,4.3797,-1.3905,4.9173
757,11_3dx1_3dx1,1_0017,4.37,-0.6014,3.6906
758,11_3dx1_3dx1,1_0018,4.2771,-1.2167,5.2374
759,11_3dx1_3dx1,1_0019,4.2356,-0.4227,3.4231
760,11_3dx1_3dx2,1_0000,7.454,-0.7977,6.0149
761,11_3dx1_3dx2,1_0001,7.4401,-0.7021,6.0244
762,11_3dx1_3dx2,1_0002,6.5376,-1.5584,6.1775
763,11_3dx1_3dx2,1_0003,6.4586,-2.9221,7.2616
764,11_3dx1_3dx2,1_0004,5.8703,-1.5102,5.2433
765,11_3dx1_3dx2,1_0005,5.87,-1.0686,5.5155
766,11_3dx1_3dx2,1_0006,5.8247,-1.8061,5.2103
767,11_3dx1_3dx2,1_0007,5.7568,-1.7663,4.5997
768,11_3dx1_3dx2,1_0008,5.6456,-1.1117,5.7718
769,11_3dx1_3dx2,1_0009,5.0227,-0.7303,3.8514
770,11_3dx1_3dx2,1_0010,4.9817,-1.462,4.4105
771,11_3dx1_3dx2,1_0011,4.9573,-0.7869,4.1203
772,11_3dx1_3dx2,1_0012,4.8404,-2.0784,4.2951
773,11_3dx1_3dx2,1_0013,4.7185,-1.6624,4.1266
774,11_3dx1_3dx2,1_0014,4.5973,-1.9884,4.0502
775,11_3dx1_3dx2,1_0015,4.5404,-2.4351,5.0744
776,11_3dx1_3dx2,1_0016,4.4821,-2.7391,5.5554
777,11_3dx1_3dx2,1_0017,4.471,-1.0596,4.4934
778,11_3dx1_3dx2,1_0018,4.3547,-1.2361,3.7839
779,11_3dx1_3dx2,1_0019,4.3333,-1.3147,3.6605
780,11_3dx1_3ejr,1_0000,7.3055,-1.4516,4.001
781,11_3dx1_3ejr,1_0001,6.916,-1.2214,3.935
782,11_3dx1_3ejr,1_0002,6.9014,-1.5424,3.9806
783,11_3dx1_3ejr,1_0003,6.8275,-1.623,3.015
784,11_3dx1_3ejr,1_0004,6.7345,-1.401,3.7536
785,11_3dx1_3ejr,1_0005,6.6634,-1.1489,3.8145
786,11_3dx1_3ejr,1_0006,6.508,-1.4624,3.9756
787,11_3dx1_3ejr,1_0007,6.4858,-1.5353,2.8297
788,11_3dx1_3ejr,1_0008,6.4417,-1.0757,3.8247
789,11_3dx1_3ejr,1_0009,6.4398,-1.0811,3.7708
790,11_3dx1_3ejr,1_0010,6.4177,-1.5044,3.9075
791,11_3dx1_3ejr,1_0011,6.4032,-1.1098,3.9043
792,11_3dx1_3ejr,1_0012,6.3442,-1.5634,3.7307
793,11_3dx1_3ejr,1_0013,6.247,-1.5656,2.9778
794,11_3dx1_3ejr,1_0014,6.0155,-1.5693,3.9308
795,11_3dx1_3ejr,1_0015,5.8952,-1.3095,2.7925
796,11_3dx1_3ejr,1_0016,5.8357,-1.6011,3.7805
797,11_3dx1_3ejr,1_0017,5.8315,-1.6894,3.7345
798,11_3dx1_3ejr,1_0018,5.7172,-1.5666,2.7665
799,11_3dx1_3ejr,1_0019,5.5915,-3.8442,3.5937
800,11_3dx2_1ps3,1_0000,6.0861,-1.1427,4.4907
801,11_3dx2_1ps3,1_0001,6.0162,-1.2817,5.8211
802,11_3dx2_1ps3,1_0002,5.7504,-2.1673,5.5267
803,11_3dx2_1ps3,1_0003,5.6227,-2.4996,6.2565
