,pdb_id,lig_id,Vina_Score
581,11_1ps3_3ejr,1_0002,-6.6
582,11_1ps3_3ejr,1_0003,-6.6
583,11_1ps3_3ejr,1_0004,-6.6
584,11_1ps3_3ejr,1_0005,-6.5
585,11_1ps3_3ejr,1_0006,-6.5
586,11_1ps3_3ejr,1_0007,-6.4
587,11_1ps3_3ejr,1_0008,-6.4
588,11_1ps3_3ejr,1_0009,-6.4
589,11_1ps3_3ejr,1_0010,-6.3
590,11_1ps3_3ejr,1_0011,-6.2
591,11_1ps3_3ejr,1_0012,-6.2
592,11_1ps3_3ejr,1_0013,-6.1
593,11_1ps3_3ejr,1_0014,-6.1
594,11_1ps3_3ejr,1_0015,-6.1
595,11_1ps3_3ejr,1_0016,-6.0
596,11_1ps3_3ejr,1_0017,-5.8
597,11_1ps3_3ejr,1_0018,-5.8
598,11_1ps3_3ejr,1_0019,-5.6
599,11_3d4z_1ps3,1_0000,-7.8
600,11_3d4z_1ps3,1_0001,-6.8
601,11_3d4z_1ps3,1_0002,-6.5
602,11_3d4z_1ps3,1_0003,-6.3
603,11_3d4z_1ps3,1_0004,-6.2
604,11_3d4z_1ps3,1_0005,-6.1
605,11_3d4z_1ps3,1_0006,-6.0
606,11_3d4z_1ps3,1_0007,-6.0
607,11_3d4z_1ps3,1_0008,-5.9
608,11_3d4z_1ps3,1_0009,-5.9
609,11_3d4z_1ps3,1_0010,-5.8
610,11_3d4z_1ps3,1_0011,-5.8
611,11_3d4z_1ps3,1_0012,-5.6
612,11_3d4z_1ps3,1_0013,-5.5
613,11_3d4z_1ps3,1_0014,-5.5
614,11_3d4z_1ps3,1_0015,-5.5
615,11_3d4z_1ps3,1_0016,-5.4
616,11_3d4z_1ps3,1_0017,-5.4
617,11_3d4z_1ps3,1_0018,-5.3
618,11_3d4z_1ps3,1_0019,-5.3
619,11_3d4z_3d4z,1_0000,-6.6
620,11_3d4z_3d4z,1_0001,-6.0
621,11_3d4z_3d4z,1_0002,-5.6
622,11_3d4z_3d4z,1_0003,-5.6
623,11_3d4z_3d4z,1_0004,-5.6
624,11_3d4z_3d4z,1_0005,-5.5
625,11_3d4z_3d4z,1_0006,-5.4
626,11_3d4z_3d4z,1_0007,-5.4
627,11_3d4z_3d4z,1_0008,-5.4
628,11_3d4z_3d4z,1_0009,-5.2
629,11_3d4z_3d4z,1_0010,-5.2
630,11_3d4z_3d4z,1_0011,-5.0
631,11_3d4z_3d4z,1_0012,-4.9
632,11_3d4z_3d4z,1_0013,-4.9
633,11_3d4z_3d4z,1_0014,-4.9
634,11_3d4z_3d4z,1_0015,-4.8
635,11_3d4z_3d4z,1_0016,-4.8
636,11_3d4z_3d4z,1_0017,-4.8
637,11_3d4z_3d4z,1_0018,-4.7
638,11_3d4z_3d4z,1_0019,-4.7
639,11_3d4z_3dx1,1_0000,-6.3
640,11_3d4z_3dx1,1_0001,-5.8
641,11_3d4z_3dx1,1_0002,-5.7
642,11_3d4z_3dx1,1_0003,-5.6
643,11_3d4z_3dx1,1_0004,-5.0
644,11_3d4z_3dx1,1_0005,-4.3
645,11_3d4z_3dx1,1_0006,-4.2
646,11_3d4z_3dx1,1_0007,-4.2
647,11_3d4z_3dx1,1_0008,-4.1
648,11_3d4z_3dx1,1_0009,-4.1
649,11_3d4z_3dx1,1_0010,-4.1
650,11_3d4z_3dx1,1_0011,-4.1
651,11_3d4z_3dx1,1_0012,-4.0
652,11_3d4z_3dx1,1_0013,-4.0
653,11_3d4z_3dx1,1_0014,-3.9
654,11_3d4z_3dx1,1_0015,-3.9
655,11_3d4z_3dx1,1_0016,-3.8
656,11_3d4z_3dx1,1_0017,-3.8
657,11_3d4z_3dx1,1_0018,-3.8
658,11_3d4z_3dx1,1_0019,-3.7
659,11_3d4z_3dx2,1_0000,-6.4
660,11_3d4z_3dx2,1_0001,-5.2
661,11_3d4z_3dx2,1_0002,-5.1
662,11_3d4z_3dx2,1_0003,-4.8
663,11_3d4z_3dx2,1_0004,-4.7
664,11_3d4z_3dx2,1_0005,-4.6
665,11_3d4z_3dx2,1_0006,-4.6
666,11_3d4z_3dx2,1_0007,-4.5
667,11_3d4z_3dx2,1_0008,-4.4
668,11_3d4z_3dx2,1_0009,-4.4
669,11_3d4z_3dx2,1_0010,-4.4
670,11_3d4z_3dx2,1_0011,-4.3
671,11_3d4z_3dx2,1_0012,-4.3
672,11_3d4z_3dx2,1_0013,-4.2
673,11_3d4z_3dx2,1_0014,-4.2
674,11_3d4z_3dx2,1_0015,-4.2
675,11_3d4z_3dx2,1_0016,-4.2
676,11_3d4z_3dx2,1_0017,-4.1
677,11_3d4z_3dx2,1_0018,-4.1
678,11_3d4z_3dx2,1_0019,-4.1
679,11_3d4z_3ejr,1_0000,-7.3
680,11_3d4z_3ejr,1_0001,-7.1
681,11_3d4z_3ejr,1_0002,-7.0
682,11_3d4z_3ejr,1_0003,-6.9
683,11_3d4z_3ejr,1_0004,-6.9
684,11_3d4z_3ejr,1_0005,-6.8
685,11_3d4z_3ejr,1_0006,-6.8
686,11_3d4z_3ejr,1_0007,-6.7
687,11_3d4z_3ejr,1_0008,-6.7
688,11_3d4z_3ejr,1_0009,-6.7
689,11_3d4z_3ejr,1_0010,-6.7
690,11_3d4z_3ejr,1_0011,-6.7
691,11_3d4z_3ejr,1_0012,-6.6
692,11_3d4z_3ejr,1_0013,-6.5
693,11_3d4z_3ejr,1_0014,-6.4
694,11_3d4z_3ejr,1_0015,-6.3
695,11_3d4z_3ejr,1_0016,-6.2
696,11_3d4z_3ejr,1_0017,-6.1
697,11_3d4z_3ejr,1_0018,-6.1
698,11_3d4z_3ejr,1_0019,-6.1
699,11_3dx1_1ps3,1_0000,-7.3
700,11_3dx1_1ps3,1_0001,-6.6
701,11_3dx1_1ps3,1_0002,-6.4
702,11_3dx1_1ps3,1_0003,-6.2
703,11_3dx1_1ps3,1_0004,-6.0
704,11_3dx1_1ps3,1_0005,-5.8
705,11_3dx1_1ps3,1_0006,-5.8
706,11_3dx1_1ps3,1_0007,-5.7
707,11_3dx1_1ps3,1_0008,-5.7
708,11_3dx1_1ps3,1_0009,-5.6
709,11_3dx1_1ps3,1_0010,-5.5
710,11_3dx1_1ps3,1_0011,-5.4
711,11_3dx1_1ps3,1_0012,-5.4
712,11_3dx1_1ps3,1_0013,-5.3
713,11_3dx1_1ps3,1_0014,-5.3
714,11_3dx1_1ps3,1_0015,-5.3
715,11_3dx1_1ps3,1_0016,-5.2
716,11_3dx1_1ps3,1_0017,-5.2
717,11_3dx1_1ps3,1_0018,-5.2
718,11_3dx1_1ps3,1_0019,-5.1
719,11_3dx1_3d4z,1_0000,-6.0
720,11_3dx1_3d4z,1_0001,-5.8
721,11_3dx1_3d4z,1_0002,-5.8
722,11_3dx1_3d4z,1_0003,-5.7
723,11_3dx1_3d4z,1_0004,-5.6
724,11_3dx1_3d4z,1_0005,-5.4
725,11_3dx1_3d4z,1_0006,-5.4
726,11_3dx1_3d4z,1_0007,-5.4
727,11_3dx1_3d4z,1_0008,-5.3
728,11_3dx1_3d4z,1_0009,-5.2
729,11_3dx1_3d4z,1_0010,-5.1
730,11_3dx1_3d4z,1_0011,-5.1
731,11_3dx1_3d4z,1_0012,-5.0
732,11_3dx1_3d4z,1_0013,-5.0
733,11_3dx1_3d4z,1_0014,-5.0
734,11_3dx1_3d4z,1_0015,-5.0
735,11_3dx1_3d4z,1_0016,-4.9
736,11_3dx1_3d4z,1_0017,-4.9
737,11_3dx1_3d4z,1_0018,-4.6
738,11_3dx1_3d4z,1_0019,-4.6
739,11_3dx1_3dx1,1_0000,-6.8
740,11_3dx1_3dx1,1_0001,-5.8
741,11_3dx1_3dx1,1_0002,-5.4
742,11_3dx1_3dx1,1_0003,-5.2
743,11_3dx1_3dx1,1_0004,-4.7
744,11_3dx1_3dx1,1_0005,-4.6
745,11_3dx1_3dx1,1_0006,-4.2
746,11_3dx1_3dx1,1_0007,-4.2
747,11_3dx1_3dx1,1_0008,-4.2
748,11_3dx1_3dx1,1_0009,-4.1
749,11_3dx1_3dx1,1_0010,-4.1
750,11_3dx1_3dx1,1_0011,-4.0
751,11_3dx1_3dx1,1_0012,-4.0
752,11_3dx1_3dx1,1_0013,-4.0
753,11_3dx1_3dx1,1_0014,-4.0
754,11_3dx1_3dx1,1_0015,-3.8
755,11_3dx1_3dx1,1_0016,-3.8
756,11_3dx1_3dx1,1_0017,-3.8
757,11_3dx1_3dx1,1_0018,-3.8
758,11_3dx1_3dx2,1_0000,-6.2
759,11_3dx1_3dx2,1_0001,-5.4
760,11_3dx1_3dx2,1_0002,-5.1
761,11_3dx1_3dx2,1_0003,-5.0
762,11_3dx1_3dx2,1_0004,-4.8
763,11_3dx1_3dx2,1_0005,-4.8
764,11_3dx1_3dx2,1_0006,-4.7
765,11_3dx1_3dx2,1_0007,-4.7
766,11_3dx1_3dx2,1_0008,-4.6
767,11_3dx1_3dx2,1_0009,-4.5
768,11_3dx1_3dx2,1_0010,-4.5
769,11_3dx1_3dx2,1_0011,-4.4
770,11_3dx1_3dx2,1_0012,-4.3
771,11_3dx1_3dx2,1_0013,-4.3
772,11_3dx1_3dx2,1_0014,-4.3
773,11_3dx1_3dx2,1_0015,-4.2
774,11_3dx1_3dx2,1_0016,-4.2
775,11_3dx1_3dx2,1_0017,-4.0
776,11_3dx1_3dx2,1_0018,-4.0
777,11_3dx1_3dx2,1_0019,-3.9
778,11_3dx1_3ejr,1_0000,-7.2
779,11_3dx1_3ejr,1_0001,-7.1
780,11_3dx1_3ejr,1_0002,-7.0
781,11_3dx1_3ejr,1_0003,-6.9
782,11_3dx1_3ejr,1_0004,-6.9
783,11_3dx1_3ejr,1_0005,-6.7
784,11_3dx1_3ejr,1_0006,-6.6
785,11_3dx1_3ejr,1_0007,-6.5
786,11_3dx1_3ejr,1_0008,-6.5
787,11_3dx1_3ejr,1_0009,-6.5
788,11_3dx1_3ejr,1_0010,-6.3
789,11_3dx1_3ejr,1_0011,-6.3
790,11_3dx1_3ejr,1_0012,-6.2
791,11_3dx1_3ejr,1_0013,-6.1
792,11_3dx1_3ejr,1_0014,-6.1
793,11_3dx1_3ejr,1_0015,-6.1
794,11_3dx1_3ejr,1_0016,-6.1
795,11_3dx1_3ejr,1_0017,-6.0
796,11_3dx1_3ejr,1_0018,-5.9
797,11_3dx1_3ejr,1_0019,-5.9
798,11_3dx2_1ps3,1_0000,-6.4
799,11_3dx2_1ps3,1_0001,-6.3
800,11_3dx2_1ps3,1_0002,-6.1
801,11_3dx2_1ps3,1_0003,-6.0
802,11_3dx2_1ps3,1_0004,-5.9
803,11_3dx2_1ps3,1_0005,-5.8
804,11_3dx2_1ps3,1_0006,-5.7
805,11_3dx2_1ps3,1_0007,-5.6
806,11_3dx2_1ps3,1_0008,-5.5
807,11_3dx2_1ps3,1_0009,-5.5
808,11_3dx2_1ps3,1_0010,-5.4
809,11_3dx2_1ps3,1_0011,-5.3
810,11_3dx2_1ps3,1_0012,-5.3
811,11_3dx2_1ps3,1_0013,-5.2
812,11_3dx2_1ps3,1_0014,-5.2
813,11_3dx2_1ps3,1_0015,-5.2
814,11_3dx2_1ps3,1_0016,-5.2
815,11_3dx2_1ps3,1_0017,-5.1
816,11_3dx2_1ps3,1_0018,-5.1
817,11_3dx2_1ps3,1_0019,-5.1
818,11_3dx2_3d4z,1_0000,-5.9
819,11_3dx2_3d4z,1_0001,-5.6
820,11_3dx2_3d4z,1_0002,-5.4
821,11_3dx2_3d4z,1_0003,-5.3
822,11_3dx2_3d4z,1_0004,-5.3
823,11_3dx2_3d4z,1_0005,-5.3
824,11_3dx2_3d4z,1_0006,-5.2
825,11_3dx2_3d4z,1_0007,-5.2
826,11_3dx2_3d4z,1_0008,-5.2
827,11_3dx2_3d4z,1_0009,-5.2
828,11_3dx2_3d4z,1_0010,-5.1
829,11_3dx2_3d4z,1_0011,-5.0
830,11_3dx2_3d4z,1_0012,-4.9
831,11_3dx2_3d4z,1_0013,-4.9
832,11_3dx2_3d4z,1_0014,-4.9
833,11_3dx2_3d4z,1_0015,-4.8
834,11_3dx2_3d4z,1_0016,-4.8
835,11_3dx2_3d4z,1_0017,-4.8
836,11_3dx2_3d4z,1_0018,-4.6
837,11_3dx2_3d4z,1_0019,-4.5
838,11_3dx2_3dx1,1_0000,-6.6
839,11_3dx2_3dx1,1_0001,-5.7
840,11_3dx2_3dx1,1_0002,-5.3
841,11_3dx2_3dx1,1_0003,-5.0
842,11_3dx2_3dx1,1_0004,-4.6
843,11_3dx2_3dx1,1_0005,-4.5
844,11_3dx2_3dx1,1_0006,-4.3
845,11_3dx2_3dx1,1_0007,-4.3
846,11_3dx2_3dx1,1_0008,-4.3
847,11_3dx2_3dx1,1_0009,-4.2
848,11_3dx2_3dx1,1_0010,-4.1
849,11_3dx2_3dx1,1_0011,-4.1
850,11_3dx2_3dx1,1_0012,-4.1
851,11_3dx2_3dx1,1_0013,-4.1
852,11_3dx2_3dx1,1_0014,-4.0
853,11_3dx2_3dx1,1_0015,-4.0
854,11_3dx2_3dx1,1_0016,-3.9
855,11_3dx2_3dx1,1_0017,-3.9
856,11_3dx2_3dx1,1_0018,-3.9
857,11_3dx2_3dx1,1_0019,-3.8
858,11_3dx2_3dx2,1_0000,-6.9
859,11_3dx2_3dx2,1_0001,-5.7
860,11_3dx2_3dx2,1_0002,-5.2
861,11_3dx2_3dx2,1_0003,-5.1
862,11_3dx2_3dx2,1_0004,-5.1
863,11_3dx2_3dx2,1_0005,-5.1
864,11_3dx2_3dx2,1_0006,-5.0
865,11_3dx2_3dx2,1_0007,-5.0
866,11_3dx2_3dx2,1_0008,-4.8
867,11_3dx2_3dx2,1_0009,-4.8
868,11_3dx2_3dx2,1_0010,-4.8
869,11_3dx2_3dx2,1_0011,-4.7
870,11_3dx2_3dx2,1_0012,-4.7
871,11_3dx2_3dx2,1_0013,-4.7
872,11_3dx2_3dx2,1_0014,-4.5
873,11_3dx2_3dx2,1_0015,-4.5
874,11_3dx2_3dx2,1_0016,-4.5
875,11_3dx2_3dx2,1_0017,-4.4
876,11_3dx2_3dx2,1_0018,-4.4
877,11_3dx2_3dx2,1_0019,-4.3
878,11_3dx2_3ejr,1_0000,-7.4
879,11_3dx2_3ejr,1_0001,-7.3
880,11_3dx2_3ejr,1_0002,-7.2
881,11_3dx2_3ejr,1_0003,-7.1
882,11_3dx2_3ejr,1_0004,-7.0
883,11_3dx2_3ejr,1_0005,-7.0
884,11_3dx2_3ejr,1_0006,-6.9
885,11_3dx2_3ejr,1_0007,-6.9
886,11_3dx2_3ejr,1_0008,-6.8
887,11_3dx2_3ejr,1_0009,-6.8
888,11_3dx2_3ejr,1_0010,-6.7
889,11_3dx2_3ejr,1_0011,-6.7
890,11_3dx2_3ejr,1_0012,-6.6
891,11_3dx2_3ejr,1_0013,-6.6
892,11_3dx2_3ejr,1_0014,-6.6
893,11_3dx2_3ejr,1_0015,-6.5
894,11_3dx2_3ejr,1_0016,-6.5
895,11_3dx2_3ejr,1_0017,-6.4
896,11_3dx2_3ejr,1_0018,-6.4
897,11_3dx2_3ejr,1_0019,-6.3
898,11_3ejr_1ps3,1_0000,-7.7
899,11_3ejr_1ps3,1_0001,-6.4
900,11_3ejr_1ps3,1_0002,-6.4
901,11_3ejr_1ps3,1_0003,-6.1
902,11_3ejr_1ps3,1_0004,-6.0
903,11_3ejr_1ps3,1_0005,-6.0
904,11_3ejr_1ps3,1_0006,-5.9
905,11_3ejr_1ps3,1_0007,-5.9
906,11_3ejr_1ps3,1_0008,-5.9
907,11_3ejr_1ps3,1_0009,-5.8
908,11_3ejr_1ps3,1_0010,-5.5
909,11_3ejr_1ps3,1_0011,-5.4
910,11_3ejr_1ps3,1_0012,-5.2
911,11_3ejr_1ps3,1_0013,-5.1
912,11_3ejr_1ps3,1_0014,-5.1
913,11_3ejr_1ps3,1_0015,-5.0
914,11_3ejr_1ps3,1_0016,-5.0
915,11_3ejr_1ps3,1_0017,-4.9
916,11_3ejr_1ps3,1_0018,-4.9
917,11_3ejr_1ps3,1_0019,-4.9
918,11_3ejr_3d4z,1_0000,-7.3
919,11_3ejr_3d4z,1_0001,-6.2
920,11_3ejr_3d4z,1_0002,-5.8
921,11_3ejr_3d4z,1_0003,-5.6
922,11_3ejr_3d4z,1_0004,-5.5
923,11_3ejr_3d4z,1_0005,-5.5
924,11_3ejr_3d4z,1_0006,-5.4
925,11_3ejr_3d4z,1_0007,-5.4
926,11_3ejr_3d4z,1_0008,-5.4
927,11_3ejr_3d4z,1_0009,-5.4
928,11_3ejr_3d4z,1_0010,-5.3
929,11_3ejr_3d4z,1_0011,-5.2
930,11_3ejr_3d4z,1_0012,-5.0
931,11_3ejr_3d4z,1_0013,-5.0
932,11_3ejr_3d4z,1_0014,-4.9
933,11_3ejr_3d4z,1_0015,-4.9
934,11_3ejr_3d4z,1_0016,-4.8
935,11_3ejr_3d4z,1_0017,-4.7
936,11_3ejr_3d4z,1_0018,-4.7
937,11_3ejr_3d4z,1_0019,-4.6
938,11_3ejr_3dx1,1_0000,-5.9
939,11_3ejr_3dx1,1_0001,-5.4
940,11_3ejr_3dx1,1_0002,-5.0
941,11_3ejr_3dx1,1_0003,-4.8
942,11_3ejr_3dx1,1_0004,-4.7
943,11_3ejr_3dx1,1_0005,-4.6
944,11_3ejr_3dx1,1_0006,-4.3
945,11_3ejr_3dx1,1_0007,-4.3
946,11_3ejr_3dx1,1_0008,-4.2
947,11_3ejr_3dx1,1_0009,-4.2
948,11_3ejr_3dx1,1_0010,-4.2
949,11_3ejr_3dx1,1_0011,-4.1
950,11_3ejr_3dx1,1_0012,-4.1
951,11_3ejr_3dx1,1_0013,-4.0
952,11_3ejr_3dx1,1_0014,-4.0
953,11_3ejr_3dx1,1_0015,-4.0
954,11_3ejr_3dx1,1_0016,-3.8
955,11_3ejr_3dx1,1_0017,-3.8
956,11_3ejr_3dx1,1_0018,-3.7
957,11_3ejr_3dx1,1_0019,-3.7
958,11_3ejr_3dx2,1_0000,-6.0
959,11_3ejr_3dx2,1_0001,-5.7
960,11_3ejr_3dx2,1_0002,-5.0
961,11_3ejr_3dx2,1_0003,-4.9
962,11_3ejr_3dx2,1_0004,-4.7
963,11_3ejr_3dx2,1_0005,-4.7
964,11_3ejr_3dx2,1_0006,-4.5
965,11_3ejr_3dx2,1_0007,-4.5
966,11_3ejr_3dx2,1_0008,-4.5
967,11_3ejr_3dx2,1_0009,-4.4
968,11_3ejr_3dx2,1_0010,-4.4
969,11_3ejr_3dx2,1_0011,-4.4
970,11_3ejr_3dx2,1_0012,-4.4
971,11_3ejr_3dx2,1_0013,-4.4
972,11_3ejr_3dx2,1_0014,-4.3
973,11_3ejr_3dx2,1_0015,-4.3
974,11_3ejr_3dx2,1_0016,-4.2
975,11_3ejr_3dx2,1_0017,-4.2
976,11_3ejr_3dx2,1_0018,-4.1
977,11_3ejr_3dx2,1_0019,-3.9
978,11_3ejr_3ejr,1_0000,-9.0
979,11_3ejr_3ejr,1_0001,-8.9
980,11_3ejr_3ejr,1_0002,-8.8
981,11_3ejr_3ejr,1_0003,-7.6
982,11_3ejr_3ejr,1_0004,-7.5
983,11_3ejr_3ejr,1_0005,-7.5
984,11_3ejr_3ejr,1_0006,-7.1
985,11_3ejr_3ejr,1_0007,-7.1
986,11_3ejr_3ejr,1_0008,-7.1
987,11_3ejr_3ejr,1_0009,-7.0
988,11_3ejr_3ejr,1_0010,-6.8
989,11_3ejr_3ejr,1_0011,-6.8
990,11_3ejr_3ejr,1_0012,-6.7
991,11_3ejr_3ejr,1_0013,-6.6
992,11_3ejr_3ejr,1_0014,-6.6
993,11_3ejr_3ejr,1_0015,-6.5
994,11_3ejr_3ejr,1_0016,-6.5
995,11_3ejr_3ejr,1_0017,-6.5
996,11_3ejr_3ejr,1_0018,-6.5
997,11_3ejr_3ejr,1_0019,-6.5
998,12_3ebp_3ebp,1_0000,-9.9
999,12_3ebp_3ebp,1_0001,-9.7
1000,12_3ebp_3ebp,1_0002,-9.0
1001,12_3ebp_3ebp,1_0003,-8.4
1002,12_3ebp_3ebp,1_0004,-8.3
1003,12_3ebp_3ebp,1_0005,-8.1
1004,12_3ebp_3ebp,1_0006,-8.1
1005,12_3ebp_3ebp,1_0007,-8.0
1006,12_3ebp_3ebp,1_0008,-7.5
1007,12_3ebp_3ebp,1_0009,-7.4
1008,12_3ebp_3ebp,1_0010,-7.3
1009,12_3ebp_3ebp,1_0011,-6.8
1010,12_3ebp_3ebp,1_0012,-6.4
1011,12_3ebp_3ebp,1_0013,-6.2
1012,12_3ebp_3ebp,1_0014,-6.1
1013,12_3ebp_3ebp,1_0015,-5.9
1014,12_3ebp_3ebp,1_0016,-5.9
1015,12_3ebp_3ebp,1_0017,-5.8
1016,12_3ebp_3ebp,1_0018,-5.8
1017,12_3ebp_3ebp,1_0019,-5.6
1018,12_3g2n_3g2n,1_0000,-9.0
1019,12_3g2n_3g2n,1_0001,-8.7
1020,12_3g2n_3g2n,1_0002,-8.1
1021,12_3g2n_3g2n,1_0003,-7.8
1022,12_3g2n_3g2n,1_0004,-7.7
1023,12_3g2n_3g2n,1_0005,-7.7
1024,12_3g2n_3g2n,1_0006,-7.7
1025,12_3g2n_3g2n,1_0007,-7.6
1026,12_3g2n_3g2n,1_0008,-7.4
1027,12_3g2n_3g2n,1_0009,-7.3
1028,12_3g2n_3g2n,1_0010,-7.3
1029,12_3g2n_3g2n,1_0011,-7.3
1030,12_3g2n_3g2n,1_0012,-7.2
1031,12_3g2n_3g2n,1_0013,-7.2
1032,12_3g2n_3g2n,1_0014,-7.1
1033,12_3g2n_3g2n,1_0015,-6.6
1034,12_3g2n_3g2n,1_0016,-6.3
1035,12_3g2n_3g2n,1_0017,-5.8
1036,12_3g2n_3g2n,1_0018,-5.7
1037,12_3g2n_3g2n,1_0019,-5.2
1038,12_3g2n_3l7b,1_0000,-8.4
1039,12_3g2n_3l7b,1_0001,-7.5
1040,12_3g2n_3l7b,1_0002,-7.5
1041,12_3g2n_3l7b,1_0003,-7.5
1042,12_3g2n_3l7b,1_0004,-7.5
1043,12_3g2n_3l7b,1_0005,-7.5
1044,12_3g2n_3l7b,1_0006,-7.3
1045,12_3g2n_3l7b,1_0007,-7.1
1046,12_3g2n_3l7b,1_0008,-6.9
1047,12_3g2n_3l7b,1_0009,-6.9
1048,12_3g2n_3l7b,1_0010,-6.9
1049,12_3g2n_3l7b,1_0011,-6.9
1050,12_3g2n_3l7b,1_0012,-6.8
1051,12_3g2n_3l7b,1_0013,-6.8
1052,12_3g2n_3l7b,1_0014,-6.8
1053,12_3g2n_3l7b,1_0015,-6.8
1054,12_3g2n_3l7b,1_0016,-6.8
1055,12_3g2n_3l7b,1_0017,-6.6
1056,12_3g2n_3l7b,1_0018,-6.5
1057,12_3g2n_3l7b,1_0019,-6.5
1058,12_3g2n_3syr,1_0000,-9.5
1059,12_3g2n_3syr,1_0001,-8.3
1060,12_3g2n_3syr,1_0002,-8.1
1061,12_3g2n_3syr,1_0003,-7.7
1062,12_3g2n_3syr,1_0004,-7.7
1063,12_3g2n_3syr,1_0005,-7.6
1064,12_3g2n_3syr,1_0006,-7.5
1065,12_3g2n_3syr,1_0007,-7.5
1066,12_3g2n_3syr,1_0008,-7.4
1067,12_3g2n_3syr,1_0009,-7.4
1068,12_3g2n_3syr,1_0010,-7.3
1069,12_3g2n_3syr,1_0011,-7.3
1070,12_3g2n_3syr,1_0012,-7.2
1071,12_3g2n_3syr,1_0013,-7.2
1072,12_3g2n_3syr,1_0014,-7.2
1073,12_3g2n_3syr,1_0015,-7.2
1074,12_3g2n_3syr,1_0016,-7.1
1075,12_3g2n_3syr,1_0017,-7.0
1076,12_3g2n_3syr,1_0018,-7.0
1077,12_3g2n_3syr,1_0019,-6.9
1078,12_3g2n_4eky,1_0000,-9.1
1079,12_3g2n_4eky,1_0001,-8.2
1080,12_3g2n_4eky,1_0002,-7.9
1081,12_3g2n_4eky,1_0003,-7.6
1082,12_3g2n_4eky,1_0004,-7.5
1083,12_3g2n_4eky,1_0005,-7.4
1084,12_3g2n_4eky,1_0006,-7.3
1085,12_3g2n_4eky,1_0007,-7.3
1086,12_3g2n_4eky,1_0008,-7.2
1087,12_3g2n_4eky,1_0009,-7.2
1088,12_3g2n_4eky,1_0010,-7.1
1089,12_3g2n_4eky,1_0011,-7.1
1090,12_3g2n_4eky,1_0012,-7.0
1091,12_3g2n_4eky,1_0013,-7.0
1092,12_3g2n_4eky,1_0014,-6.9
1093,12_3g2n_4eky,1_0015,-6.8
1094,12_3g2n_4eky,1_0016,-6.8
1095,12_3g2n_4eky,1_0017,-6.7
1096,12_3g2n_4eky,1_0018,-6.7
1097,12_3g2n_4eky,1_0019,-6.5
1098,12_3l7b_3g2n,1_0000,-9.1
1099,12_3l7b_3g2n,1_0001,-7.8
1100,12_3l7b_3g2n,1_0002,-7.8
1101,12_3l7b_3g2n,1_0003,-7.7
1102,12_3l7b_3g2n,1_0004,-7.6
1103,12_3l7b_3g2n,1_0005,-7.6
1104,12_3l7b_3g2n,1_0006,-7.4
1105,12_3l7b_3g2n,1_0007,-7.4
1106,12_3l7b_3g2n,1_0008,-7.3
1107,12_3l7b_3g2n,1_0009,-7.3
1108,12_3l7b_3g2n,1_0010,-7.3
1109,12_3l7b_3g2n,1_0011,-7.2
1110,12_3l7b_3g2n,1_0012,-7.2
1111,12_3l7b_3g2n,1_0013,-7.2
1112,12_3l7b_3g2n,1_0014,-7.1
1113,12_3l7b_3g2n,1_0015,-7.1
1114,12_3l7b_3g2n,1_0016,-6.9
1115,12_3l7b_3g2n,1_0017,-6.8
1116,12_3l7b_3g2n,1_0018,-6.8
1117,12_3l7b_3g2n,1_0019,-6.7
1118,12_3l7b_3l7b,1_0000,-8.7
1119,12_3l7b_3l7b,1_0001,-7.5
1120,12_3l7b_3l7b,1_0002,-7.5
1121,12_3l7b_3l7b,1_0003,-7.5
1122,12_3l7b_3l7b,1_0004,-7.4
1123,12_3l7b_3l7b,1_0005,-7.2
1124,12_3l7b_3l7b,1_0006,-7.2
1125,12_3l7b_3l7b,1_0007,-7.1
1126,12_3l7b_3l7b,1_0008,-7.0
1127,12_3l7b_3l7b,1_0009,-7.0
1128,12_3l7b_3l7b,1_0010,-7.0
1129,12_3l7b_3l7b,1_0011,-7.0
1130,12_3l7b_3l7b,1_0012,-6.9
1131,12_3l7b_3l7b,1_0013,-6.6
1132,12_3l7b_3l7b,1_0014,-6.6
1133,12_3l7b_3l7b,1_0015,-6.6
1134,12_3l7b_3l7b,1_0016,-6.5
1135,12_3l7b_3l7b,1_0017,-6.5
1136,12_3l7b_3l7b,1_0018,-6.3
1137,12_3l7b_3l7b,1_0019,-6.2
1138,12_3l7b_3syr,1_0000,-9.4
1139,12_3l7b_3syr,1_0001,-8.2
1140,12_3l7b_3syr,1_0002,-8.1
1141,12_3l7b_3syr,1_0003,-7.7
1142,12_3l7b_3syr,1_0004,-7.5
1143,12_3l7b_3syr,1_0005,-7.4
1144,12_3l7b_3syr,1_0006,-7.4
1145,12_3l7b_3syr,1_0007,-7.4
1146,12_3l7b_3syr,1_0008,-7.2
1147,12_3l7b_3syr,1_0009,-7.2
1148,12_3l7b_3syr,1_0010,-7.2
1149,12_3l7b_3syr,1_0011,-7.1
1150,12_3l7b_3syr,1_0012,-7.0
1151,12_3l7b_3syr,1_0013,-7.0
1152,12_3l7b_3syr,1_0014,-6.9
1153,12_3l7b_3syr,1_0015,-6.9
1154,12_3l7b_3syr,1_0016,-6.9
1155,12_3l7b_3syr,1_0017,-6.8
1156,12_3l7b_3syr,1_0018,-6.8
1157,12_3l7b_3syr,1_0019,-6.7
1158,12_3l7b_4eky,1_0000,-8.5
