,pdb_id,lig_id,Total_Score,Crash,Polar
525,1ai5,1_0000,5.7648,-1.1632,3.0199
526,1ai5,1_0001,5.535,-0.1777,6.5871
527,1ai5,1_0002,5.5291,-0.1713,6.5181
528,1ai5,1_0003,5.0008,-0.3139,3.7672
529,1ai5,1_0004,4.941,-0.3391,6.1214
530,1ai5,1_0005,4.7879,-0.2781,3.7188
531,1ai5,1_0006,4.7601,-0.2167,3.5419
532,1ai5,1_0007,4.7584,-0.2989,3.6542
533,1ai5,1_0008,4.71,-0.1617,3.6492
534,1ai5,1_0009,4.7087,-0.1285,5.4836
535,1ai5,1_000x,4.4,-0.09,3.03
536,1ai5,1_0010,4.6359,-0.3013,3.7633
537,1ai5,1_0011,4.5769,-0.1544,5.6483
538,1ai5,1_0012,4.54,-0.4697,3.5276
539,1ai5,1_0013,4.4596,-0.416,3.3896
540,1ai5,1_0014,4.456,-0.1073,6.2865
541,1ai5,1_0015,4.3952,-0.1175,6.2915
542,1ai5,1_0016,4.3044,-0.1363,6.2693
543,1ai5,1_0017,4.2394,-0.1364,6.2639
544,1ai5,1_0018,4.1089,-0.1583,6.1914
545,1ai5,1_0019,4.0933,-0.1566,6.1723
546,1ai7,1_0000,3.5034,-0.4583,0.5438
547,1ai7,1_0001,3.4091,-0.3345,0.5601
548,1ai7,1_0002,3.3445,-0.4632,0.0
549,1ai7,1_0003,3.1938,-0.0798,0.5878
550,1ai7,1_0004,3.1812,-0.1516,0.2455
551,1ai7,1_0005,3.1757,-0.1523,0.3572
552,1ai7,1_0006,3.1626,-0.0836,0.578
553,1ai7,1_0007,3.1543,-0.0917,0.5456
554,1ai7,1_0008,3.1014,-0.176,1.0062
555,1ai7,1_0009,3.0726,-0.2372,1.0556
556,1ai7,1_000x,2.13,-0.22,0.0
557,1ai7,1_0010,3.0655,-0.6302,1.1505
558,1ai7,1_0011,3.0428,-0.5474,1.1171
559,1ai7,1_0012,3.0417,-0.3303,0.52
560,1ai7,1_0013,3.0074,-0.3726,0.0008
561,1ai7,1_0014,2.9714,-0.3788,0.0005
562,1ai7,1_0015,2.9442,-0.1434,1.037
563,1ai7,1_0016,2.833,-0.4156,0.0
564,1ai7,1_0017,2.7634,-0.487,0.0051
565,1ai7,1_0018,2.7327,-0.1708,0.0
566,1ai7,1_0019,2.6857,-0.1718,0.0
567,1aid,1_0000,5.5493,-2.1505,3.3222
568,1aid,1_0001,4.8714,-1.8959,2.6176
569,1aid,1_0002,4.8127,-1.9854,2.3884
570,1aid,1_0003,4.7186,-2.0131,2.6344
571,1aid,1_0004,4.6629,-1.8993,2.3112
572,1aid,1_0005,4.6543,-1.8003,2.3614
573,1aid,1_0006,4.5743,-2.6244,2.7416
574,1aid,1_0007,4.5395,-2.1888,2.4876
575,1aid,1_0008,4.5143,-1.9395,2.8343
576,1aid,1_0009,4.4799,-1.6168,2.551
577,1aid,1_000x,3.59,-1.85,0.74
578,1aid,1_0010,4.4051,-1.8865,2.5265
579,1aid,1_0011,4.3668,-1.7378,2.4961
580,1aid,1_0012,4.3423,-1.6835,3.0916
581,1aid,1_0013,4.2989,-1.7026,2.5732
582,1aid,1_0014,4.2979,-1.6821,2.3815
583,1aid,1_0015,4.2966,-1.6632,2.9988
584,1aid,1_0016,4.1684,-1.891,2.4323
585,1aid,1_0017,4.1629,-2.2129,2.5953
586,1aid,1_0018,4.1269,-1.7971,2.5067
587,1aid,1_0019,4.1153,-1.92,2.6523
588,1aj7,1_0000,8.6528,-2.4007,4.6481
589,1aj7,1_0001,8.1855,-0.5445,4.1039
590,1aj7,1_0002,8.1664,-0.7653,4.9136
591,1aj7,1_0003,7.9766,-0.721,4.0086
592,1aj7,1_0004,7.8922,-2.4569,4.379
593,1aj7,1_0005,7.8324,-0.5718,3.5237
594,1aj7,1_0006,7.7874,-2.5962,3.7728
595,1aj7,1_0007,7.7517,-0.5854,4.2496
596,1aj7,1_0008,7.7146,-0.6302,3.5012
597,1aj7,1_0009,7.2703,-0.7848,2.1247
598,1aj7,1_000x,5.88,-0.88,3.33
599,1aj7,1_0010,7.0172,-0.7631,3.9759
600,1aj7,1_0011,6.9801,-0.5962,3.3945
601,1aj7,1_0012,6.9223,-2.2753,0.8154
602,1aj7,1_0013,6.9013,-0.3445,2.1136
603,1aj7,1_0014,6.8961,-0.5813,2.387
604,1aj7,1_0015,6.8538,-0.5464,2.479
605,1aj7,1_0016,6.7842,-0.4202,2.3197
606,1aj7,1_0017,6.7445,-3.2305,4.1642
607,1aj7,1_0018,6.7326,-0.6402,1.65
608,1aj7,1_0019,6.7088,-0.9523,2.2912
609,1ajn,1_0000,4.022,-0.3498,3.6602
610,1ajn,1_0001,3.9851,-0.3413,3.6158
611,1ajn,1_0002,3.9759,-0.3732,3.5899
612,1ajn,1_0003,3.6411,-0.8827,3.7638
613,1ajn,1_0004,3.5884,-0.2552,3.6306
614,1ajn,1_0005,3.5415,-0.255,3.7244
615,1ajn,1_0006,3.5125,-0.1703,3.684
616,1ajn,1_0007,3.476,-0.4299,1.6255
617,1ajn,1_0008,3.4707,-0.1739,3.6532
618,1ajn,1_0009,3.4705,-0.4328,1.6267
619,1ajn,1_000x,3.4,-0.18,1.43
620,1ajn,1_0010,3.4658,-0.2441,3.7525
621,1ajn,1_0011,3.4619,-0.475,1.6164
622,1ajn,1_0012,3.3714,-0.2337,3.6998
623,1ajn,1_0013,3.3651,-0.1895,1.4292
624,1ajn,1_0014,3.3085,-0.0411,4.0623
625,1ajn,1_0015,3.3003,-0.447,1.6317
626,1ajn,1_0016,3.2459,-0.0349,4.0489
627,1ajn,1_0017,3.155,-0.2161,3.6941
628,1ajn,1_0018,3.1366,-0.7066,3.9714
629,1ajn,1_0019,3.1353,-0.2101,3.6659
630,1ajp,1_0000,5.3042,-0.2634,2.5018
631,1ajp,1_0001,5.1709,-0.4087,2.5019
632,1ajp,1_0002,4.838,-0.3274,3.6264
633,1ajp,1_0003,4.4035,-0.4648,2.8188
634,1ajp,1_0004,4.2925,-0.3591,2.6359
635,1ajp,1_0005,4.2823,-0.1961,2.6102
636,1ajp,1_0006,4.2359,-0.1747,0.5595
637,1ajp,1_0007,4.131,-0.1938,3.9528
638,1ajp,1_0008,4.1149,-0.0896,5.2828
639,1ajp,1_0009,4.0301,-0.3163,2.3114
640,1ajp,1_000x,2.94,-0.75,1.53
641,1ajp,1_0010,3.9621,-0.3856,2.3996
642,1ajp,1_0011,3.7799,-0.0673,5.0681
643,1ajp,1_0012,3.5829,-0.182,4.1524
644,1ajp,1_0013,3.5695,-0.1479,4.1088
645,1ajp,1_0014,3.5666,-0.1329,4.1175
646,1ajp,1_0015,3.4293,-0.2976,4.2584
647,1ajp,1_0016,3.1748,-0.4306,1.9239
648,1ajp,1_0017,3.1387,-0.2648,3.5063
649,1ajp,1_0018,3.1201,-0.48,2.9229
650,1ajp,1_0019,3.1164,-0.6742,3.5075
651,1ajq,1_0000,6.1774,-0.2026,3.3236
652,1ajq,1_0001,6.1304,-0.2006,3.3589
653,1ajq,1_0002,6.0973,-0.2208,3.3731
654,1ajq,1_0003,6.0487,-0.1995,3.3586
655,1ajq,1_0004,5.6218,-0.1483,2.8808
656,1ajq,1_0005,5.6141,-0.1289,2.8962
657,1ajq,1_0006,5.5031,-0.5092,2.9509
658,1ajq,1_0007,5.4772,-0.4634,2.9489
659,1ajq,1_0008,5.4628,-0.1544,3.0533
660,1ajq,1_0009,5.3828,-0.1605,3.3505
661,1ajq,1_000x,5.49,-0.16,3.06
662,1ajq,1_0010,5.2607,-0.1728,3.2598
663,1ajq,1_0011,4.3524,-0.9329,3.1391
664,1ajq,1_0012,4.255,-0.2882,0.0
665,1ajq,1_0013,4.1989,-0.3081,0.0
666,1ajq,1_0014,4.0366,-1.0686,3.666
667,1ajq,1_0015,4.0299,-0.8521,2.232
668,1ajq,1_0016,3.965,-0.3449,3.9426
669,1ajq,1_0017,3.8713,-0.164,4.072
670,1ajq,1_0018,3.8688,-0.2337,4.2002
671,1ajq,1_0019,3.8651,-0.1783,4.0701
672,1ajv,1_0000,14.9433,-2.8987,3.9968
673,1ajv,1_0001,14.161,-3.3278,3.9244
674,1ajv,1_0002,13.914,-3.0213,3.8479
675,1ajv,1_0003,13.9095,-3.0052,3.8508
676,1ajv,1_0004,13.8846,-3.1975,4.053
677,1ajv,1_0005,13.6224,-2.8829,3.9991
678,1ajv,1_0006,13.4965,-3.3667,3.8951
679,1ajv,1_0007,13.3506,-2.6864,4.0223
680,1ajv,1_0008,13.2264,-3.1964,2.8284
681,1ajv,1_0009,12.7755,-2.2297,3.952
682,1ajv,1_000x,13.17,-3.38,3.85
683,1ajv,1_0010,12.6262,-2.68,3.8627
684,1ajv,1_0011,12.3797,-2.2265,3.8494
685,1ajv,1_0012,12.3252,-2.623,3.6345
686,1ajv,1_0013,12.1261,-2.6501,2.3043
687,1ajv,1_0014,12.0298,-3.3511,2.9774
688,1ajv,1_0015,11.3212,-2.6069,2.8451
689,1ajv,1_0016,11.0572,-4.9858,3.4337
690,1ajv,1_0017,10.4746,-5.6335,3.5383
691,1ajv,1_0018,10.122,-5.6374,3.3375
692,1ajv,1_0019,9.5717,-4.0972,2.3156
693,1ajx,1_0000,13.6831,-2.1223,3.9005
694,1ajx,1_0001,13.2764,-1.8064,3.968
695,1ajx,1_0002,13.1601,-2.0339,3.6883
696,1ajx,1_0003,12.9455,-2.9179,4.3759
697,1ajx,1_0004,12.9371,-2.2349,3.8929
698,1ajx,1_0005,12.9205,-2.1566,3.8827
699,1ajx,1_0006,12.9085,-2.1848,3.8438
700,1ajx,1_0007,12.8695,-2.0168,3.8405
701,1ajx,1_0008,12.8446,-2.5054,4.0142
702,1ajx,1_0009,12.8047,-2.4623,3.7975
703,1ajx,1_000x,11.88,-2.52,3.92
704,1ajx,1_0010,12.6736,-2.5747,4.5717
705,1ajx,1_0011,12.6552,-2.1536,4.0047
706,1ajx,1_0012,12.6532,-2.8669,4.1835
707,1ajx,1_0013,12.4821,-2.2852,3.9284
708,1ajx,1_0014,12.3253,-2.0509,3.7228
709,1ajx,1_0015,12.255,-2.5188,4.9293
710,1ajx,1_0016,12.2341,-2.0966,4.0858
711,1ajx,1_0017,11.918,-2.5434,4.5443
712,1ajx,1_0018,11.8816,-2.3929,3.9522
713,1ajx,1_0019,11.8386,-2.9641,4.1675
714,1alw,1_0000,4.5244,-0.8955,2.304
715,1alw,1_0001,4.4919,-0.8745,2.3041
716,1alw,1_0002,4.3745,-1.1614,2.2974
717,1alw,1_0003,4.3611,-0.785,1.5693
718,1alw,1_0004,4.1068,-0.4039,2.2782
719,1alw,1_0005,3.9812,-0.4744,2.1992
720,1alw,1_0006,3.8971,-0.5551,2.0557
721,1alw,1_0007,3.8906,-0.5733,2.2624
722,1alw,1_0008,3.8905,-0.4529,1.7348
723,1alw,1_0009,3.8765,-0.2996,1.6938
724,1alw,1_000x,1.31,-0.26,1.69
725,1alw,1_0010,3.7437,-0.7403,2.139
726,1alw,1_0011,3.7113,-0.6219,1.9723
727,1alw,1_0012,3.7098,-0.8548,2.0762
728,1alw,1_0013,3.6945,-0.3455,1.7573
729,1alw,1_0014,3.6713,-0.3193,1.6664
730,1alw,1_0015,3.5447,-0.2394,2.5525
731,1alw,1_0016,3.5038,-0.1927,2.4828
732,1alw,1_0017,3.4406,-1.5009,1.3304
733,1alw,1_0018,3.4397,-0.3549,1.7414
734,1alw,1_0019,3.3757,-0.649,1.6594
735,1amk,1_0000,8.5201,-0.6257,7.9987
736,1amk,1_0001,8.5131,-0.6356,7.9713
737,1amk,1_0002,8.0302,-0.5736,7.3595
738,1amk,1_0003,7.7454,-0.6314,7.2016
739,1amk,1_0004,7.7451,-0.7435,7.3005
740,1amk,1_0005,7.7238,-0.7178,7.7043
741,1amk,1_0006,7.5457,-0.5685,6.9363
742,1amk,1_0007,7.4026,-0.6841,6.9733
743,1amk,1_0008,7.3983,-1.6498,7.5908
744,1amk,1_0009,7.2812,-1.6258,7.4883
745,1amk,1_000x,4.54,-0.78,5.95
746,1amk,1_0010,7.2736,-0.8088,7.0407
747,1amk,1_0011,7.2426,-0.7865,6.9605
748,1amk,1_0012,6.9592,-1.3047,7.3216
749,1amk,1_0013,6.8543,-0.664,7.1508
750,1amk,1_0014,6.8514,-0.7104,7.0305
751,1amk,1_0015,6.8003,-0.7545,6.1523
752,1amk,1_0016,6.784,-0.7305,7.0428
753,1amk,1_0017,6.7733,-0.7773,6.5357
754,1amk,1_0018,6.3705,-1.0793,6.6366
755,1amk,1_0019,6.3515,-0.9116,6.7395
756,1amw,1_0000,6.1034,-0.9209,5.2527
757,1amw,1_0001,5.9072,-1.0192,4.6481
758,1amw,1_0002,5.8821,-2.5281,5.4843
759,1amw,1_0003,5.7799,-2.695,3.5177
760,1amw,1_0004,5.7703,-1.1106,4.3062
761,1amw,1_0005,5.7587,-2.9044,3.4497
762,1amw,1_0006,5.733,-2.9895,3.6203
763,1amw,1_0007,5.7207,-1.5188,5.6298
764,1amw,1_0008,5.7096,-2.9017,3.353
765,1amw,1_0009,5.548,-1.1886,4.7218
766,1amw,1_000x,4.68,-1.13,3.88
767,1amw,1_0010,5.5054,-2.6859,3.0832
768,1amw,1_0011,5.4635,-1.691,5.3428
769,1amw,1_0012,5.3681,-2.2888,2.2214
770,1amw,1_0013,5.3312,-0.9281,4.6373
771,1amw,1_0014,5.3118,-2.5033,3.074
772,1amw,1_0015,5.2817,-1.1768,5.1713
773,1amw,1_0016,5.2748,-2.4221,2.2312
774,1amw,1_0017,5.1223,-1.1306,4.1914
775,1amw,1_0018,5.0725,-2.2726,2.1875
776,1amw,1_0019,5.0313,-1.1914,4.5174
777,1apv,1_0000,12.7451,-1.3359,8.2451
778,1apv,1_0001,12.5915,-1.3157,8.0771
779,1apv,1_0002,12.118,-1.788,7.2674
780,1apv,1_0003,12.1148,-1.4748,7.0653
781,1apv,1_0004,11.8307,-2.0821,8.5252
782,1apv,1_0005,11.6001,-1.4172,8.3263
783,1apv,1_0006,11.4283,-1.516,8.2049
784,1apv,1_0007,11.3448,-1.9307,6.5832
785,1apv,1_0008,11.321,-1.708,8.3163
786,1apv,1_0009,11.2757,-1.6731,8.9592
787,1apv,1_000x,12.06,-1.91,7.57
788,1apv,1_0010,11.1176,-1.7745,6.6056
789,1apv,1_0011,11.0949,-1.5369,8.081
790,1apv,1_0012,11.0746,-2.076,7.4009
791,1apv,1_0013,10.996,-2.005,9.1439
792,1apv,1_0014,10.8197,-1.3951,6.7013
793,1apv,1_0015,10.6797,-2.1742,8.5852
794,1apv,1_0016,10.6752,-1.6382,6.5012
795,1apv,1_0017,10.5426,-2.6343,7.9292
796,1apv,1_0018,10.3967,-2.5203,5.806
797,1apv,1_0019,10.2368,-2.6352,5.5452
798,1atl,1_0000,8.7831,-0.8036,5.8836
799,1atl,1_0001,8.7307,-1.6607,6.6712
800,1atl,1_0002,8.4619,-1.7795,6.8297
801,1atl,1_0003,8.2315,-0.8355,4.3793
802,1atl,1_0004,8.1571,-1.3261,4.2441
803,1atl,1_0005,8.0864,-1.3448,4.4221
804,1atl,1_0006,8.0815,-1.6526,6.2878
805,1atl,1_0007,8.078,-1.9299,6.8064
806,1atl,1_0008,8.0397,-1.4337,5.7374
807,1atl,1_0009,7.7903,-1.5942,5.5944
808,1atl,1_000x,6.01,-1.52,5.64
809,1atl,1_0010,7.7839,-1.9883,5.7802
810,1atl,1_0011,7.5791,-1.5941,5.0735
811,1atl,1_0012,7.5732,-1.7752,4.2274
812,1atl,1_0013,7.5703,-1.5242,5.6841
813,1atl,1_0014,7.498,-1.2935,6.1068
814,1atl,1_0015,7.4786,-1.5545,5.3759
815,1atl,1_0016,7.459,-1.152,6.1787
816,1atl,1_0017,7.4343,-1.3887,4.6791
817,1atl,1_0018,7.3965,-0.972,5.3291
818,1atl,1_0019,7.2837,-0.6236,5.9284
819,1atr,1_0000,14.1269,-1.3384,11.5622
820,1atr,1_0001,14.0632,-1.6172,11.5476
821,1atr,1_0002,13.3933,-2.0044,11.5962
822,1atr,1_0003,12.6206,-1.867,11.4775
823,1atr,1_0004,12.0827,-1.7732,10.3598
824,1atr,1_0005,11.9457,-3.267,11.6651
825,1atr,1_0006,11.8356,-1.8604,10.6447
826,1atr,1_0007,11.8331,-1.909,10.83
827,1atr,1_0008,11.2416,-1.9379,9.6731
828,1atr,1_0009,11.2224,-2.2767,10.5938
829,1atr,1_000x,12.3,-2.22,11.83
830,1atr,1_0010,11.1252,-1.9957,10.1778
831,1atr,1_0011,11.1122,-2.3313,9.6846
832,1atr,1_0012,11.0359,-1.9197,9.617
833,1atr,1_0013,10.974,-1.8218,9.7822
834,1atr,1_0014,10.835,-2.8345,10.1673
835,1atr,1_0015,10.7901,-2.2662,9.8169
836,1atr,1_0016,10.7409,-1.9998,9.8418
837,1atr,1_0017,10.6049,-3.0031,9.6703
838,1atr,1_0018,10.5854,-2.7758,9.815
839,1atr,1_0019,10.4578,-1.891,9.5103
840,1avn,1_0000,4.4091,-0.8014,3.312
841,1avn,1_0001,4.1012,-0.9409,2.9946
842,1avn,1_0002,3.9995,-1.6365,2.0482
843,1avn,1_0003,3.9916,-0.182,2.7538
844,1avn,1_0004,3.9121,-2.5297,2.786
845,1avn,1_0005,3.7535,-0.3598,2.7696
846,1avn,1_0006,3.7178,-0.5184,2.8332
847,1avn,1_0007,3.6046,-0.164,1.6665
848,1avn,1_0008,3.5951,-0.5943,2.4172
849,1avn,1_0009,3.5821,-0.1388,2.7462
850,1avn,1_000x,2.83,-0.12,3.63
851,1avn,1_0010,3.5369,-0.1135,1.5938
852,1avn,1_0011,3.3834,-0.1393,3.0381
853,1avn,1_0012,3.3324,-0.4125,1.3504
854,1avn,1_0013,3.302,-0.3218,2.0322
855,1avn,1_0014,3.1836,-0.0881,2.2896
856,1avn,1_0015,3.1278,-0.1786,2.9026
857,1avn,1_0016,3.1071,-0.1468,3.096
858,1avn,1_0017,3.0922,-0.0825,3.0544
859,1avn,1_0018,3.0778,-0.2922,1.9089
860,1avn,1_0019,3.0434,-0.1011,3.0358
861,1ax0,1_0000,7.0656,-0.5989,6.4869
862,1ax0,1_0001,6.9123,-1.0466,6.226
863,1ax0,1_0002,6.2292,-1.0408,5.5306
864,1ax0,1_0003,6.1249,-0.6038,5.3377
865,1ax0,1_0004,6.1032,-0.4759,5.1557
866,1ax0,1_0005,6.0913,-0.5059,5.3073
867,1ax0,1_0006,5.9373,-0.5987,5.2752
868,1ax0,1_0007,5.8409,-0.8233,4.6363
869,1ax0,1_0008,5.7625,-0.3788,5.4004
870,1ax0,1_0009,5.7399,-0.8734,5.6807
871,1ax0,1_000x,6.49,-0.61,5.98
872,1ax0,1_0010,5.7229,-0.763,4.2998
873,1ax0,1_0011,5.6417,-0.3516,5.3545
874,1ax0,1_0012,5.5588,-0.7065,4.8471
875,1ax0,1_0013,5.5412,-1.5832,4.3168
876,1ax0,1_0014,5.5326,-0.6835,5.5866
877,1ax0,1_0015,5.4112,-0.6,4.0515
878,1ax0,1_0016,5.3177,-0.4986,5.7198
879,1ax0,1_0017,5.1751,-0.8032,5.5718
880,1ax0,1_0018,5.1366,-0.4657,5.4696
881,1ax0,1_0019,5.1052,-0.7367,4.7857
882,1azm,1_0000,5.1291,-0.1516,6.0183
883,1azm,1_0001,4.9718,-0.3628,4.3217
884,1azm,1_0002,4.9363,-0.3723,4.5211
885,1azm,1_0003,4.5801,-0.465,4.4067
886,1azm,1_0004,4.5043,-0.2349,5.0226
887,1azm,1_0005,4.476,-0.3256,4.3692
888,1azm,1_0006,4.468,-0.5743,3.8076
889,1azm,1_0007,4.4599,-0.4068,4.8214
890,1azm,1_0008,4.4363,-0.3086,5.1082
891,1azm,1_0009,4.4295,-0.3446,3.9905
892,1azm,1_000x,3.99,-0.16,4.53
893,1azm,1_0010,4.3386,-0.6538,3.3776
894,1azm,1_0011,4.3354,-0.0885,4.9044
895,1azm,1_0012,4.2066,-0.2713,5.3539
896,1azm,1_0013,4.1929,-0.2885,4.2776
897,1azm,1_0014,4.1606,-0.0674,5.1498
898,1azm,1_0015,4.0787,-0.2194,4.7206
899,1azm,1_0016,4.064,-0.4877,4.8078
900,1azm,1_0017,4.0512,-0.0395,4.3954
901,1azm,1_0018,3.9626,-0.1542,3.9955
902,1azm,1_0019,3.9583,-0.4584,4.0699
903,1b05,1_0000,17.6238,-1.5171,14.0137
904,1b05,1_0001,16.847,-1.3052,12.9641
905,1b05,1_0002,16.5034,-2.6363,13.3014
906,1b05,1_0003,16.097,-1.7187,12.6755
907,1b05,1_0004,16.011,-1.6108,11.8762
908,1b05,1_0005,15.9732,-1.2314,11.094
909,1b05,1_0006,15.7336,-1.6732,12.2153
910,1b05,1_0007,15.6116,-1.1776,10.0564
911,1b05,1_0008,15.5346,-2.9383,13.7752
912,1b05,1_0009,15.1366,-1.8742,10.8187
913,1b05,1_000x,13.3,-1.87,9.33
914,1b05,1_0010,14.6855,-1.9788,12.0303
915,1b05,1_0011,14.587,-2.2788,12.3259
916,1b05,1_0012,14.534,-2.3093,10.4337
917,1b05,1_0013,14.4754,-2.381,12.4627
918,1b05,1_0014,14.434,-1.7774,10.2972
919,1b05,1_0015,14.3763,-2.8416,12.0036
920,1b05,1_0016,14.345,-1.7941,10.44
921,1b05,1_0017,14.3168,-1.9886,11.834
922,1b05,1_0018,14.3032,-3.6724,12.8154
923,1b05,1_0019,14.2293,-4.0605,12.2578
924,1b0h,1_0000,20.9161,-2.2707,12.65
925,1b0h,1_0001,20.8723,-2.3088,13.637
926,1b0h,1_0002,20.5541,-2.2086,12.8682
927,1b0h,1_0003,20.5129,-2.6394,13.7653
928,1b0h,1_0004,20.3766,-2.1008,13.7581
929,1b0h,1_0005,20.2387,-2.9418,13.5871
930,1b0h,1_0006,20.2361,-2.1445,14.4447
931,1b0h,1_0007,20.0694,-2.8617,13.5795
932,1b0h,1_0008,20.0594,-2.2917,13.0878
933,1b0h,1_0009,19.8563,-2.5504,13.8072
934,1b0h,1_000x,18.73,-2.52,12.13
935,1b0h,1_0010,19.6829,-2.5247,12.6607
936,1b0h,1_0011,19.6221,-2.3422,13.3861
937,1b0h,1_0012,19.5837,-2.3922,12.8657
938,1b0h,1_0013,19.2814,-3.0773,12.8064
939,1b0h,1_0014,19.0994,-2.8645,13.2616
940,1b0h,1_0015,19.0459,-2.261,11.7034
941,1b0h,1_0016,19.0282,-3.0488,12.4587
942,1b0h,1_0017,18.963,-3.1255,12.8196
943,1b0h,1_0018,18.8552,-2.5121,11.4667
944,1b0h,1_0019,18.8264,-2.6978,11.2239
945,1b1h,1_0000,20.6449,-1.1726,11.8696
946,1b1h,1_0001,20.5696,-1.4082,12.0247
947,1b1h,1_0002,20.2665,-2.2313,12.7005
948,1b1h,1_0003,20.2236,-1.743,13.0649
949,1b1h,1_0004,20.1421,-2.1685,12.7809
950,1b1h,1_0005,19.5624,-2.0631,12.7287
951,1b1h,1_0006,19.2889,-2.679,9.8773
952,1b1h,1_0007,18.8913,-2.6301,12.6593
953,1b1h,1_0008,18.7086,-2.4407,11.5851
954,1b1h,1_0009,18.6467,-2.4452,12.0346
955,1b1h,1_000x,17.89,-1.57,10.56
956,1b1h,1_0010,18.5749,-1.3442,12.8896
957,1b1h,1_0011,18.5466,-1.8954,11.045
958,1b1h,1_0012,18.3707,-1.4553,12.8709
959,1b1h,1_0013,18.3548,-1.2549,13.4661
960,1b1h,1_0014,18.3361,-2.2485,14.3033
961,1b1h,1_0015,18.2763,-2.6134,11.3224
962,1b1h,1_0016,18.2591,-2.2513,13.4986
963,1b1h,1_0017,18.2477,-2.5398,12.5398
964,1b1h,1_0018,18.1597,-2.166,11.1077
965,1b1h,1_0019,18.0259,-1.9663,12.198
966,1b2h,1_0000,19.1352,-2.1136,13.4646
967,1b2h,1_0001,18.9405,-1.8282,14.7578
968,1b2h,1_0002,18.7343,-1.8202,14.4522
969,1b2h,1_0003,18.5922,-2.3788,14.1671
970,1b2h,1_0004,18.5911,-1.2169,14.9033
971,1b2h,1_0005,18.5867,-1.4002,13.0056
972,1b2h,1_0006,18.3684,-1.8252,14.7579
973,1b2h,1_0007,18.3594,-1.5462,13.8871
974,1b2h,1_0008,18.2653,-1.9561,15.5031
975,1b2h,1_0009,18.0382,-1.9341,13.904
976,1b2h,1_000x,16.41,-1.9,12.87
977,1b2h,1_0010,17.7612,-1.7899,14.4231
978,1b2h,1_0011,17.6261,-1.8094,13.3807
979,1b2h,1_0012,17.5169,-2.4225,14.4059
980,1b2h,1_0013,17.379,-2.4268,14.3387
981,1b2h,1_0014,17.3365,-1.9891,13.7264
982,1b2h,1_0015,17.1191,-1.5035,14.0429
983,1b2h,1_0016,17.0938,-1.8729,14.9051
984,1b2h,1_0017,17.0872,-3.0264,14.9685
985,1b2h,1_0018,17.0815,-1.7842,14.5849
986,1b2h,1_0019,17.0796,-2.2978,13.3414
987,1b32,1_0000,18.726,-1.2961,12.6364
988,1b32,1_0001,18.5502,-1.5319,13.633
989,1b32,1_0002,17.7773,-2.0918,12.1001
990,1b32,1_0003,17.7054,-1.4553,12.2447
991,1b32,1_0004,17.6971,-3.4786,12.9058
992,1b32,1_0005,17.6016,-1.4332,12.0119
993,1b32,1_0006,17.3861,-1.4623,12.0935
994,1b32,1_0007,17.2248,-3.0036,12.0156
995,1b32,1_0008,17.2167,-1.6832,12.3931
996,1b32,1_0009,17.1891,-2.5088,13.0407
997,1b32,1_000x,17.01,-1.93,12.21
998,1b32,1_0010,17.136,-2.1939,12.5636
999,1b32,1_0011,17.0513,-1.9968,12.9278
1000,1b32,1_0012,16.9811,-2.0619,11.8774
1001,1b32,1_0013,16.8517,-1.4463,11.8279
1002,1b32,1_0014,16.8474,-3.4795,12.1461
1003,1b32,1_0015,16.7164,-2.5998,12.7672
1004,1b32,1_0016,16.6964,-2.4393,12.8114
1005,1b32,1_0017,16.6741,-1.9729,13.2756
1006,1b32,1_0018,16.6585,-3.5996,12.2668
1007,1b32,1_0019,16.5124,-3.1576,11.1828
1008,1b38,1_0000,13.2643,-0.8805,10.444
1009,1b38,1_0001,13.2286,-0.8723,10.2936
1010,1b38,1_0002,13.1537,-0.791,9.9983
1011,1b38,1_0003,12.8945,-1.199,10.1792
1012,1b38,1_0004,12.8033,-1.1045,9.7294
1013,1b38,1_0005,12.7712,-1.2261,9.9362
1014,1b38,1_0006,12.5869,-1.2504,9.6958
1015,1b38,1_0007,12.4058,-1.1388,9.2272
1016,1b38,1_0008,12.3295,-1.2763,9.2303
1017,1b38,1_0009,12.3252,-0.8297,9.263
1018,1b38,1_000x,10.44,-0.92,7.23
1019,1b38,1_0010,11.9646,-1.7341,9.3143
1020,1b38,1_0011,11.9108,-0.7119,8.8339
1021,1b38,1_0012,11.5527,-2.2411,10.2577
1022,1b38,1_0013,11.5253,-1.3871,8.6696
1023,1b38,1_0014,11.2899,-1.22,8.9282
1024,1b38,1_0015,11.1318,-1.1343,9.2054
1025,1b38,1_0016,11.0527,-1.4789,9.4107
1026,1b38,1_0017,11.0364,-1.1082,9.0433
1027,1b38,1_0018,10.9807,-2.2898,9.9902
1028,1b38,1_0019,10.9465,-1.0087,7.8112
1029,1b3f,1_0000,19.2006,-1.2709,12.872
1030,1b3f,1_0001,18.9804,-1.5545,13.1443
1031,1b3f,1_0002,18.8438,-1.6906,13.0931
1032,1b3f,1_0003,18.8146,-1.5014,12.5664
1033,1b3f,1_0004,18.566,-1.4576,13.3278
1034,1b3f,1_0005,17.7259,-1.4594,12.2905
1035,1b3f,1_0006,17.3655,-1.8652,12.1804
1036,1b3f,1_0007,16.9861,-1.4515,12.7978
1037,1b3f,1_0008,16.8662,-3.7611,12.0992
1038,1b3f,1_0009,16.8059,-1.8868,12.6675
